time,Open Price,High Price,Low Price,Close Price,Tick Volume,Spread (Points),Trading Volume,EMA (5) - Fast Exponential Moving Average,EMA (8) - Short-term Trend,EMA (13) - Medium-term Trend,EMA (21) - Intermediate Trend,EMA (50) - Medium-Long Trend,EMA (200) - Long-term Trend,MACD Line,MACD Signal Line,MACD Histogram,RSI (14) - Relative Strength Index,ATR (14) - Average True Range,Bollinger Band - Middle (SMA 20),Bollinger Band - Upper (2 std dev),Bollinger Band - Lower (2 std dev),"Stochastic %K (14,3)",Stochastic %D (3-period SMA of %K),Candle Direction,"EMA 5-8 Crossover Signal (1=Buy, -1=Sell)","MACD Signal Line Crossover (1=Buy, -1=Sell)","Stochastic Crossover Signal (1=Buy, -1=Sell)","RSI Signal (1=Oversold, -1=Overbought)","Bollinger Band Signal (1=Lower Band Touch, -1=Upper Band Touch)","Trend vs EMA200 (1=Above/Bullish, -1=Below/Bearish)",Potential Support/Resistance Level,ATR % of Price
2025-05-05 05:30:00,94259.96,94345.87,94259.96,94299.65,101,1594,0,94244.93615899567,94229.72763112704,94199.69547959397,94149.79851229338,94094.5632948007,94311.00513790491,79.85583992427564,77.51318516268289,2.3426547615927547,65.97026557792358,65.84071428571458,94166.4965,94434.99746189307,93897.99553810692,69.52738216123466,64.51060158864867,up,0,1,1,0,0,-1,94299.65,0.06982074088897954
2025-05-05 05:31:00,94301.96,94352.47,94301.96,94307.11,69,1594,0,94265.66077266377,94246.9237130988,94215.04041108055,94164.09955663035,94102.89845971047,94310.96638031382,81.98614932112105,78.40777799437052,3.5783713267505277,66.42210876848239,59.8621428571444,94188.30350000001,94424.66449965644,93951.94250034358,77.02541846606489,69.40663364974198,up,0,0,0,0,0,-1,94307.11,0.06347574732927813
2025-05-05 05:32:00,94307.15,94361.77,94304.46,94330.52,68,1594,0,94287.28051510919,94265.50066574352,94231.5374952119,94179.22868784577,94111.8247946238,94311.16094369379,84.58834444034437,79.6438912835653,4.944453156779076,67.86411366203876,56.90785714285864,94212.413,94395.01649487544,94029.80950512456,81.29185767987167,75.94821943572373,up,0,0,0,0,0,1,94330.52,0.060328149513920445
2025-05-05 05:33:00,94329.54,94329.54,94303.42,94325.78,41,1595,0,94300.11367673946,94278.89607335607,94245.00071018163,94192.55153440524,94120.21519483463,94311.30640694062,85.28501190480893,80.77211540781403,4.512896496994898,67.23451010585495,53.90714285714473,94230.34550000001,94378.76950720379,94081.92149279623,81.62030201656246,79.979192720833,down,0,0,0,0,0,1,94325.78,0.05714995715608683
2025-05-05 05:34:00,94325.5,94330.84,94304.16,94330.84,42,1595,0,94310.35578449297,94290.43916816582,94257.26346586997,94205.12321309568,94128.47499111564,94311.50077105068,85.26257174841885,81.670206675935,3.592365072483844,67.58028467321054,52.260000000001,94244.4275,94372.5396268541,94116.31537314592,84.27216508058352,82.39477492567255,up,0,0,0,0,0,1,94330.84,0.05540075758892956
2025-05-05 05:35:00,94332.44,94339.87,94307.93,94337.35,52,1594,0,94319.35385632866,94300.8637974623,94268.70439931712,94217.14383008698,94136.66616793463,94311.75797730888,84.7926534293365,82.29469602661531,2.497957402721184,68.04747805054512,50.612142857143354,94254.83350000001,94377.22960954747,94132.43739045254,85.36640071773975,83.75295593829524,up,0,0,0,0,0,1,94337.35,0.05365016386101937
2025-05-05 05:36:00,94337.61,94386.44,94337.61,94355.49,67,1595,0,94331.39923755245,94313.00295358177,94281.10234227183,94229.72075462452,94145.24749468229,94312.19312181327,84.90525128839363,82.81680707897098,2.088444209422647,69.37196473573053,51.45928571428625,94266.292,94380.67722458758,94151.90677541243,86.69947490335544,85.44601356722622,up,0,0,0,0,0,1,94355.49,0.05453766994828414
2025-05-05 05:37:00,94355.46,94372.02,94326.53,94353.62,66,1594,0,94338.8061583683,94322.02896389694,94291.46200766157,94240.98432238592,94153.41896547907,94312.60532955642,83.87671398381644,83.02878845994007,0.8479255238763699,69.05418844767578,50.816428571429114,94272.8315,94391.62440786362,94154.03859213638,86.9540500953686,86.33997523882125,down,0,0,0,0,0,1,94353.62,0.05385742335209726
2025-05-05 05:38:00,94353.58,94356.02,94322.94,94325.27,60,1594,0,94334.29410557888,94322.74919414206,94296.29172085278,94248.64665671448,94160.15822173479,94312.73134617775,79.85348146331671,82.3937270606154,-2.540245597298693,64.24910725301427,47.74785714285723,94275.12299999999,94396.19882714874,94154.04717285125,82.10515762185015,85.25289420685806,down,0,-1,-1,0,0,1,94325.27,0.050620429862387066
2025-05-05 05:39:00,94324.19,94330.58,94288.67,94299.09,63,1594,0,94322.55940371926,94317.49159544382,94296.69147501668,94253.23241519499,94165.60652676481,94312.59561138993,73.70293197900173,80.65556804429268,-6.952636065290946,60.0907697538455,48.19857142857135,94277.178,94398.42447147884,94155.93152852116,74.02712728626675,81.02877833449516,down,0,0,0,0,0,-1,94299.09,0.05111244597224782
2025-05-05 05:40:00,94298.41,94308.95,94293.49,94293.49,30,1594,0,94312.86960247952,94312.15790756742,94296.23412144287,94256.89219563181,94170.6215649309,94312.40550580397,67.5974823035067,78.0439508961355,-10.446468592628804,59.20802272753556,46.133571428571095,94277.546,94398.9514469244,94156.1405530756,65.41485841962714,73.84904777591468,down,0,0,0,0,0,-1,94293.49,0.04892551058251327
2025-05-05 05:41:00,94293.1,94323.83,94291.39,94322.98,41,1594,0,94316.23973498636,94314.56281699688,94300.05496123675,94262.9001778471,94176.59640552185,94312.5107246517,64.39614728931338,75.31439017477108,-10.918242885457701,62.34507470934373,45.00071428571495,94279.691,94402.78907709717,94156.59292290284,64.54078582658313,67.99425717749234,up,0,0,0,0,0,1,94322.98,0.04770917361359337
2025-05-05 05:42:00,94322.49,94341.42,94312.9,94333.27,41,1594,0,94321.91648999092,94318.71996877536,94304.79996677436,94269.29743440644,94182.7404680504,94312.71728460543,61.97497430340445,72.64650700049776,-10.671532697093312,63.40267505916531,42.45571428571462,94282.815,94408.1135426041,94157.5164573959,67.87386355177085,65.9431692659937,up,0,0,1,0,0,1,94333.27,0.04500608776279527
2025-05-05 05:43:00,94335.26,94335.87,94287.29,94287.29,49,1595,0,94310.37432666062,94311.73553126972,94302.29854294946,94270.93312218768,94186.84044969548,94312.46427679842,55.70385615999112,69.25797683239644,-13.554120672405318,55.85366893747427,41.28142857142874,94285.024,94408.92518106475,94161.12281893526,55.056245046036814,62.4902981414636,down,-1,0,-1,0,0,-1,94287.29,0.04378260163318804
2025-05-05 05:44:00,94287.25,94287.25,94238.54,94243.21,57,1594,0,94287.98621777375,94296.507635432,94293.85732252811,94268.41283835244,94189.05102029565,94311.77517951686,46.639431903357035,64.73426784658855,-18.094835943231516,49.73945638351827,38.51214285714377,94287.526,94405.49628250136,94169.55571749863,32.41072271934609,51.780277105717914,down,0,0,0,0,0,-1,94243.21,0.04086463402206246
2025-05-05 05:45:00,94240.57,94308.19,94240.49,94285.81,40,1594,0,94287.26081184918,94294.13038311378,94292.70770502409,94269.99439850221,94192.84549008797,94311.51681952167,42.40446210796654,60.26830669886415,-17.863844590897614,54.88001663106073,39.57500000000021,94292.8265,94399.39186264949,94186.2611373505,18.908827528044945,35.45859843114261,up,0,0,0,0,0,-1,94285.81,0.04197344223908159
2025-05-05 05:46:00,94285.97,94318.47,94283.0,94303.08,44,1595,0,94292.53387456613,94296.11918686627,94294.18946144922,94273.00218045656,94197.16841204531,94311.43287106871,39.980887913756305,56.21082294184258,-16.229935028086274,56.80864062987528,38.015000000000455,94298.2115,94394.42528373074,94201.99771626927,26.251972053193196,25.85717410019474,up,0,0,1,0,0,-1,94303.08,0.040311514745860325
2025-05-05 05:47:00,94303.88,94341.06,94303.88,94338.98,42,1596,0,94308.01591637742,94305.6438120071,94300.58810981363,94279.00016405141,94202.72965078863,94311.7069718541,40.490271232658415,53.06671260000575,-12.576441367347336,60.58066685206422,38.79214285714261,94306.613,94383.4259169771,94229.8000830229,47.836375929682696,30.99905850364027,up,1,0,0,0,0,1,94338.98,0.04111995153768104
2025-05-05 05:48:00,94338.99,94361.79,94338.98,94359.5,39,1594,0,94325.17727758495,94317.6118537833,94309.00409412596,94286.31833095582,94208.87750762046,94312.18252437297,42.064856212047744,50.86634132241415,-8.801485110366407,62.591674358032996,38.51571428571437,94314.53400000001,94376.82540496439,94252.24259503564,64.44444444444446,46.17759747577344,up,0,0,0,0,0,1,94359.5,0.04081805677829404
2025-05-05 05:49:00,94359.22,94365.59,94338.17,94338.17,45,1594,0,94329.50818505665,94322.18033072034,94313.17065210798,94291.03211905074,94213.94780143927,94312.44110622001,41.11759537011676,48.91659213195467,-7.798996761837913,59.21025133403994,38.19285714285694,94318.525,94375.67576625926,94261.37423374073,72.35294117646934,61.544587183532165,down,0,0,0,0,0,1,94338.17,0.040485051960258436
2025-05-05 05:50:00,94338.19,94339.6,94292.27,94327.49,54,1594,0,94328.83545670443,94323.36025722693,94315.21627323542,94294.34647186431,94218.40043667695,94312.59084645662,39.054897042457014,46.944253114055144,-7.8893560715981295,57.53424957666141,38.067142857143025,94319.917,94376.48526378085,94263.34873621915,71.92908996858093,69.5754918631649,down,0,0,0,0,0,1,94327.49,0.04035636149879852
2025-05-05 05:51:00,94330.5,94341.35,94327.65,94333.97,21,1594,0,94330.5469711363,94325.71797784316,94317.89537705893,94297.94861078574,94222.93257641511,94312.80357435257,37.51067587926809,45.05753766709773,-7.546861787829641,58.30541170189292,35.807857142856975,94321.26,94377.82341536459,94264.6965846354,69.70481353814712,71.32894822773245,up,0,0,-1,0,0,1,94333.97,0.03795860297500145
2025-05-05 05:52:00,94333.78,94357.05,94331.42,94357.05,30,1594,0,94339.38131409086,94332.68064943358,94323.48889462194,94303.32146435067,94228.19208322235,94313.24383729433,37.71448350492574,43.58892683466333,-5.874443329737595,61.02052733275134,35.27571428571433,94322.5865,94381.26892676811,94263.9040732319,78.34319812158259,73.3257005427702,up,0,0,1,0,0,1,94357.05,0.03738535094697675
2025-05-05 05:53:00,94356.21,94388.1,94331.2,94331.25,45,1595,0,94336.67087606058,94332.36272733723,94324.59762396167,94305.86042213696,94232.23357015481,94313.4230030924,35.38624750218878,41.948390968168425,-6.562143465979645,56.58468475090332,36.34642857142899,94322.86,94381.65597372381,94264.06402627619,76.79296569337949,74.9469924510364,down,0,0,0,0,0,1,94331.25,0.03853063387947153
2025-05-05 05:54:00,94331.66,94333.25,94301.24,94312.8,39,1596,0,94328.71391737374,94328.01545459562,94322.91224911001,94306.49129285179,94235.39303799189,94313.41680405666,31.687074024244794,39.8961275793837,-8.209053555138908,53.58480941439615,37.52857142857205,94321.95800000001,94380.79200756477,94263.12399243526,68.30634998874176,74.48083793456794,down,0,0,-1,0,0,-1,94312.8,0.039791599261788484
2025-05-05 05:55:00,94310.77,94339.03,94306.73,94330.44,36,1595,0,94329.28927824917,94328.55424246326,94323.9876420943,94308.66844804707,94239.12036983535,94313.58618909093,29.834934415877797,37.883888946682525,-8.048954530804728,55.98733943429116,37.518571428572095,94321.6125,94380.14631456204,94263.07868543797,57.695907996791334,67.59840789297085,up,0,0,0,0,0,1,94330.44,0.0397735571132416
2025-05-05 05:56:00,94320.92,94320.92,94268.06,94272.28,40,1594,0,94310.28618549946,94316.0488552492,94316.60083608083,94305.36040731551,94240.42074748887,94313.1751822343,23.404284472970176,34.98796805194006,-11.583683578969882,47.2950382443339,39.93714285714356,94317.452,94377.65219359838,94257.25180640163,44.55291076045444,56.85172291532916,down,-1,0,0,0,0,-1,94272.28,0.04236361193040368
2025-05-05 05:57:00,94273.18,94279.27,94220.65,94222.71,50,1594,0,94281.09412366632,94295.30688741605,94303.18785949786,94297.8467339232,94239.72620837166,94312.2750311673,14.145008483799757,30.819376138312002,-16.674367654512245,41.39598445792108,40.654285714287006,94310.90650000001,94382.02589798167,94239.78710201835,28.41221226802953,43.55367700842509,down,0,0,0,0,1,-1,94222.71,0.04314701382956084
2025-05-05 05:58:00,94218.74,94236.4,94190.84,94229.68,51,1594,0,94263.95608244422,94280.72313465693,94292.68673671247,94291.649758112,94239.33223941592,94311.45319006116,7.285404691909207,26.112581849031447,-18.82717715712224,42.48232660177521,40.426428571429696,94306.12700000001,94385.54582770148,94226.70817229853,14.49315847814267,29.152760502208867,up,0,0,0,0,0,-1,94229.68,0.04290201194722268
2025-05-05 05:59:00,94228.26,94234.27,94228.26,94233.83,29,1594,0,94253.9140549628,94270.3024380665,94284.27863146784,94286.39341646546,94239.11646532117,94310.6808200108,2.159100812888937,21.321885641802943,-19.162784828914006,43.15795661974617,36.02000000000199,94302.864,94388.61063642813,94217.11736357187,14.23784649337815,19.047739079850107,up,0,0,0,0,0,-1,94233.83,0.03822406454242812
2025-05-05 06:00:00,94235.61,94236.76,94172.72,94179.74,59,1594,0,94229.18936997521,94250.1774518295,94269.34454125815,94276.69765133223,94236.78797648505,94309.37792627935,-6.19671106741589,15.818166299959175,-22.014877367375064,37.049354478369224,38.06071428571574,94297.1765,94399.10423627374,94195.24876372627,14.914225687411024,14.548410219643939,down,0,0,1,0,1,-1,94179.74,0.04041284705788712
2025-05-05 06:01:00,94179.63,94180.22,94143.59,94143.59,48,1594,0,94200.65624665015,94226.49135142294,94251.3796067927,94264.59695575657,94233.13315387779,94307.7282951721,-15.556430220705806,9.543246995826179,-25.099677216531987,33.62399409715624,37.96428571428779,94288.20700000001,94410.17589596505,94166.23810403497,8.350975831046382,12.501016003945177,down,0,0,-1,0,1,-1,94143.59,0.04032593797866407
2025-05-05 06:02:00,94144.49,94288.16,94143.58,94288.16,82,1594,0,94229.82416443343,94240.19549555118,94256.63394867946,94266.73905068779,94235.29106941201,94307.5335857674,-11.179612688734778,5.398675058913987,-16.578287747648766,52.52687531787339,46.66214285714523,94285.9515,94406.06595213356,94165.83704786643,20.795814413203292,14.687005310553557,up,0,0,1,0,0,-1,94288.16,0.04948886780391645
2025-05-05 06:03:00,94288.28,94295.09,94254.06,94254.78,54,1595,0,94238.14277628897,94243.43649653981,94256.36909886812,94265.65186426161,94236.05534119977,94307.00867446624,-10.285871172935003,2.2617658125441893,-12.547636985479192,49.05329078637928,47.634285714288126,94284.326,94405.24142366368,94163.41057633632,34.868313430393506,21.338367891547716,down,0,0,0,0,0,-1,94254.78,0.05053779311170014
2025-05-05 06:04:00,94253.21,94253.21,94215.49,94222.08,51,1594,0,94232.78851752599,94238.69060841986,94251.47065617268,94261.69078569236,94235.50728860371,94306.16361302877,-12.076975442061666,-0.6059824383769821,-11.470993003684685,45.8542346689584,47.06000000000183,94283.26950000001,94406.05238813905,94160.48661186096,45.56955122961903,33.744559691071935,down,0,0,0,0,0,-1,94222.08,0.04994583010691531
2025-05-05 06:05:00,94222.1,94227.17,94208.95,94226.59,30,1594,0,94230.72234501733,94236.00158432656,94247.91627671945,94258.49980517487,94235.1575910114,94305.3718357847,-12.982860833071754,-3.0813581173159363,-9.901502715755818,46.37368631591133,47.37142857143044,94280.3085,94405.66276837891,94154.95423162109,37.17623643600897,39.20470036534049,up,0,0,-1,0,0,-1,94226.59,0.05027394981759443
2025-05-05 06:06:00,94218.27,94222.55,94147.04,94147.04,54,1594,0,94202.82823001157,94216.23234336509,94233.50538004526,94248.36709561352,94231.70199920703,94303.7963946326,-19.890516215367825,-6.443189736926314,-13.44732647844151,39.225477992532795,51.22285714285889,94272.50649999999,94410.66321319484,94134.34978680513,22.48895795844702,35.078248541358334,down,0,0,0,0,0,-1,94147.04,0.0544072943162726
2025-05-05 06:07:00,94148.05,94148.06,94112.91,94116.25,35,1594,0,94173.96882000772,94194.01404483951,94216.75461146736,94236.35645055774,94227.17446982635,94301.93026135268,-27.532006714725867,-10.660953132486226,-16.87105358223964,36.85735663785211,49.669285714286424,94261.37,94412.2840589166,94110.45594108339,12.280084095773859,23.981759496743276,down,0,0,0,0,0,-1,94116.25,0.05277439944142104
2025-05-05 06:08:00,94115.38,94131.24,94101.37,94118.0,49,1594,0,94155.31254667182,94177.12203487518,94202.64680982917,94225.59677323431,94222.89311806844,94300.10010949842,-33.06557326874463,-15.141877159737907,-17.92369610900672,37.08982808798989,49.51642857143036,94249.295,94405.69586828313,94092.89413171686,3.2965000724450877,12.68851404222198,up,0,0,0,0,0,-1,94118.0,0.05261100806586451
2025-05-05 06:09:00,94111.78,94114.53,94091.89,94114.53,41,1594,0,94141.71836444788,94163.21269379181,94190.0586941393,94215.49979384938,94218.64358402655,94298.2536407472,-37.30098212711164,-19.573698153212653,-17.727283973898984,36.80050918943576,49.074285714287335,94238.113,94399.65357480763,94076.57242519237,6.119883640922066,7.232155936380328,down,0,0,0,0,0,-1,94114.53,0.0521431554875611
2025-05-05 06:10:00,94113.94,94118.78,94092.3,94098.98,43,1594,0,94127.47224296526,94148.93876183807,94177.04745211941,94204.90708531761,94213.95089445688,94296.27081845122,-41.43469582380203,-23.94589768733053,-17.4887981364715,35.46541285215865,46.510000000001,94226.6875,94393.83814102308,94059.53685897692,6.790577447151304,5.4023203868394765,down,0,0,1,0,0,-1,94098.98,0.04942667816378138
2025-05-05 06:11:00,94099.07,94161.99,94097.88,94133.36,58,1594,0,94129.43482864351,94145.47681476294,94170.80638753093,94198.40280483419,94210.79046722327,94294.64981528254,-41.45860603261099,-27.448439356386622,-14.010166676224365,40.596734718136446,46.90214285714319,94216.657,94380.74947624978,94052.56452375023,11.260935225737159,8.0571321046035,up,0,0,0,0,0,-1,94133.36,0.04982520846716105
2025-05-05 06:12:00,94132.26,94134.98,94114.12,94118.57,44,1595,0,94125.81321909568,94139.49752259339,94163.34404645508,94191.14527712199,94207.17397831257,94292.89777731952,-42.18470541521674,-30.395692568152647,-11.789012847064093,39.15440569602408,45.13785714285768,94204.733,94360.30823021516,94049.15776978483,12.342519685040415,10.131344119309617,down,0,0,0,0,0,-1,94118.57,0.04795850292121701
2025-05-05 06:13:00,94121.19,94136.5,94115.62,94133.81,31,1595,0,94128.47881273046,94138.23362868375,94159.12489696151,94185.93297920181,94204.29695955521,94291.31481436112,-41.05712281851447,-32.52797861822501,-8.529144200289458,41.46227164736974,46.20000000000021,94194.861,94341.4300002252,94048.29199977481,18.056102362206136,13.886519090994561,up,0,0,0,0,0,-1,94133.81,0.04907907158968729
2025-05-05 06:14:00,94135.32,94189.28,94129.85,94134.18,59,1595,0,94130.37920848698,94137.33282230959,94155.56134025272,94181.22816291073,94201.54727486678,94289.75128386998,-39.676286051093484,-33.95764010479871,-5.718645946294771,41.52026634239253,45.87071428571445,94185.93,94323.74685940579,94048.1131405942,18.190616797900436,16.19641294838232,up,0,0,0,0,0,-1,94134.18,0.048729074057599964
2025-05-05 06:15:00,94143.78,94202.82,94143.78,94183.3,76,1594,0,94148.01947232467,94147.54775068525,94159.52400593091,94181.41651173703,94200.83169546023,94288.69206711506,-34.22387791649089,-34.01088766713715,-0.21299024935374433,48.775793339103465,48.15714285714369,94178.573,94298.45041968863,94058.69558031138,28.809055118109896,21.68525809273881,up,1,0,0,0,0,-1,94183.3,0.051131297010344384
2025-05-05 06:16:00,94183.12,94183.12,94079.12,94087.2,60,1594,0,94127.74631488312,94134.13713942186,94149.19200508365,94172.8513743064,94196.37555054022,94286.68717092487,-37.22812934474496,-34.65433600265871,-2.5737933420862475,38.66784048394933,45.271428571429816,94169.31899999999,94287.29814425699,94051.33985574299,23.179501484907913,23.39305780030607,down,-1,0,-1,0,0,-1,94087.2,0.04811645853147911
2025-05-05 06:17:00,94092.2,94092.2,94060.37,94060.41,39,1595,0,94105.30087658875,94117.75333066145,94136.50886150028,94162.62943118763,94191.0435681661,94284.43565678631,-41.29472941707354,-35.98241468554168,-5.312314731531863,36.40303715865611,44.61428571428717,94161.204,94285.85857930922,94036.54942069078,16.249079721747034,22.745878774921607,down,0,0,0,0,0,-1,94060.41,0.0474315237561554
2025-05-05 06:18:00,94063.38,94071.73,94060.4,94071.73,24,1594,0,94094.1105843925,94107.5259238478,94127.2547384288,94154.3658465342,94186.36460470862,94282.31918258945,-43.10719694479485,-37.40737113739231,-5.69982580740254,38.05405532769324,42.61714285714489,94153.3065,94279.69633441225,94026.91666558776,3.5241848345065065,14.317588680387141,up,0,0,0,0,0,-1,94071.73,0.045302816113985456
2025-05-05 06:19:00,94070.25,94099.0,94064.46,94099.0,30,1594,0,94095.74038959501,94105.63127410386,94123.2183472247,94149.33258775836,94182.93854177889,94280.49511112091,-41.860586638067616,-38.29801423752737,-3.5625724005402475,41.962867633531914,43.78285714285864,94146.565,94269.19800757527,94023.93199242474,10.216835787721473,9.99670011465833,up,0,0,1,0,0,-1,94099.0,0.04652850417417681
2025-05-05 06:20:00,94097.73,94192.31,94093.79,94182.73,68,1594,0,94124.73692639668,94122.76432430299,94131.72001190689,94152.36871614396,94182.9303636699,94279.52232394558,-33.72753768962866,-37.38391892794763,3.6563812383189713,51.9817428252161,45.13785714285872,94146.7145,94269.52495617497,94023.90404382504,38.842190225144485,17.527736949124147,up,1,1,0,0,0,-1,94182.73,0.04792583220178341
2025-05-05 06:21:00,94182.73,94236.38,94182.73,94225.37,46,1594,0,94158.28128426446,94145.565585569,94145.09858163449,94159.00519649452,94184.59466313384,94278.98349485159,-23.56964990735287,-34.62106512382868,11.05141521647581,56.13467781372814,46.459285714288335,94150.8035,94278.52356020821,94023.08343979178,67.82023090492208,38.959752305929335,up,0,0,0,0,0,-1,94225.37,0.04930655694351568
2025-05-05 06:22:00,94225.32,94240.38,94217.24,94239.34,36,1595,0,94185.30085617631,94166.40434433144,94158.56164140099,94166.30836044955,94186.74153908939,94278.58903221626,-14.228174865304027,-30.54248707212375,16.31431220681972,57.43358960901415,45.9785714285733,94148.3625,94266.53872841649,94030.18627158352,93.02124460469513,66.56122191158723,up,0,0,0,0,0,-1,94239.34,0.04878914838386315
2025-05-05 06:23:00,94239.3,94239.32,94166.05,94178.33,52,1594,0,94182.97723745089,94169.05449003556,94161.38569262942,94167.40123677232,94186.41167481139,94277.59142990565,-11.614105531902169,-26.756810764079436,15.142705232177267,50.41276452595812,49.348571428572804,94144.54000000001,94252.74821663328,94036.33178336674,86.23220690404365,82.35789413788694,down,0,0,0,0,0,-1,94178.33,0.05239907251336141
2025-05-05 06:24:00,94178.35,94180.17,94114.3,94129.7,39,1595,0,94165.2181583006,94160.30904780544,94156.85916511095,94163.9738516112,94184.18768756388,94276.11987338918,-13.313007273187395,-24.06805006590103,10.755042792713635,45.62519739258828,52.16214285714419,94139.921,94241.90026205903,94037.94173794097,67.82215802825591,82.35853651233155,down,0,0,-1,0,0,-1,94129.7,0.055415180179204
2025-05-05 06:25:00,94125.05,94132.89,94095.24,94120.54,53,1594,0,94150.32543886706,94151.47148162646,94151.67071295224,94160.02531964655,94181.69169981629,94274.5718149475,-15.223052714092773,-22.299050595539377,7.075997881446604,44.7628778072657,50.27214285714373,94134.61850000001,94228.31530604901,94040.92169395101,45.82338018258127,66.6259150382936,down,-1,0,0,0,0,-1,94120.54,0.05341251001868851
2025-05-05 06:26:00,94121.16,94125.94,94042.05,94055.53,36,1594,0,94118.72695924471,94130.15115237613,94137.93632538764,94150.52574513323,94176.74418217644,94272.39229440076,-21.73202788614435,-22.185646053660374,0.4536181675160229,39.11283014535667,54.774285714286506,94130.04299999999,94229.91942640356,94030.16657359642,26.245733546499977,46.63042391911238,down,0,0,0,0,0,-1,94055.53,0.0582361140427219
2025-05-05 06:27:00,94051.22,94075.23,94029.07,94072.61,40,1594,0,94103.35463949648,94117.36422962588,94128.6039931894,94143.44249557565,94172.66048875776,94270.40441087438,-25.221486748734605,-22.792814192675223,-2.4286725560593823,41.21231550368126,56.579999999999664,94127.861,94230.8640738202,94024.85792617981,20.275824101949265,30.781645943676825,up,0,-1,0,0,0,-1,94072.61,0.060145030524825095
2025-05-05 06:28:00,94068.48,94080.7,94026.35,94026.49,35,1594,0,94077.73309299766,94097.16995637567,94114.01627987664,94132.81045052332,94166.92831272805,94267.97740181096,-31.347057233695523,-24.503662800879287,-6.843394432816236,37.45653048457838,56.2171428571424,94123.2855,94235.82171086744,94010.74928913255,9.155654304865987,18.559070651105067,down,0,0,0,0,0,-1,94026.49,0.059788622182049334
2025-05-05 06:29:00,94028.67,94033.96,94009.47,94016.44,31,1595,0,94057.30206199845,94079.22996606996,94100.07681132284,94122.23131865756,94161.02681026813,94265.47454209146,-36.590771348870476,-26.921084510477524,-9.669686838392952,36.67224769445735,53.06357142857035,94118.381,94240.65258190974,93996.10941809024,7.896234027059431,12.442570811291551,down,0,0,0,0,0,-1,94016.44,0.05644073677813193
2025-05-05 06:30:00,94009.52,94048.72,94009.52,94035.16,31,1595,0,94049.92137466563,94069.43664027663,94090.80298113386,94114.31574423415,94156.09085692429,94263.18285510548,-38.78877219295828,-29.29462204697368,-9.494150145984598,39.22492043195963,48.422142857141026,94115.19,94242.80768578794,93987.57231421207,4.736483397974795,7.262790576633395,up,0,0,0,0,0,-1,94035.16,0.0514936571141486
2025-05-05 06:31:00,94035.69,94058.19,94032.21,94055.28,31,1594,0,94051.70758311043,94066.29072021515,94085.72826954332,94108.94885839467,94152.13748998608,94261.11416998006,-38.463801091420464,-31.128457855863036,-7.335343235557428,41.93404786118162,48.00428571428347,94111.286,94241.31760350901,93981.25439649097,11.327645691683628,7.986787705572609,up,0,0,1,0,0,-1,94055.28,0.05103837415005672
2025-05-05 06:32:00,94051.26,94110.46,94051.26,94103.46,39,1594,0,94068.95838874028,94074.55056016735,94088.26137389429,94108.44987126788,94150.22856881017,94259.54547177131,-33.927441384032136,-31.688254561496855,-2.239186822535281,47.92080527017879,51.42357142856989,94110.53050000001,94240.55949198407,93980.50150801595,23.889538492631008,13.317889194096466,up,0,0,0,0,0,-1,94103.46,0.054645781811391306
2025-05-05 06:33:00,94104.8,94153.2,94104.78,94151.33,44,1595,0,94096.41559249352,94091.61265790793,94097.27117762368,94112.34806478898,94150.27176219017,94258.46870090792,-26.167986440807,-30.584200937358887,4.416214496551888,53.09529825473908,52.50928571428397,94111.4065,94242.32883587963,93980.48416412037,40.65941997603674,25.292201386783784,up,1,1,0,0,0,-1,94151.33,0.05577115662018154
2025-05-05 06:34:00,94151.29,94152.7,94133.52,94133.52,26,1594,0,94108.78372832901,94100.92540059505,94102.4495808203,94114.2727861718,94149.61483033957,94257.22543025213,-21.21117146887991,-28.709595043663093,7.498423574783182,51.06251570041491,46.842142857140324,94111.3735,94242.27199699821,93980.47500300179,51.95386369869983,38.83427405578919,down,0,0,0,0,0,-1,94133.52,0.04976138452821091
2025-05-05 06:35:00,94137.18,94146.75,94096.31,94116.06,43,1595,0,94111.20915221935,94104.28864490725,94104.39392641741,94114.43526015617,94148.29895463999,94255.82079910535,-18.478724736254662,-26.66342098218141,8.184696245926748,49.07873691907187,46.612857142854146,94108.0115,94234.51172629713,93981.51127370285,53.77275417550769,48.79534595008141,down,0,0,0,0,0,-1,94116.06,0.04952699586325028
2025-05-05 06:36:00,94116.53,94138.42,94109.65,94136.66,38,1595,0,94119.69276814624,94111.48227937231,94109.00336550064,94116.45569105106,94147.84252504628,94254.63511951227,-14.484030290623195,-24.22754284386977,9.743512553246575,51.4741049667788,47.014999999997336,94110.48449999999,94237.20529785505,93983.76370214493,51.73972002667455,52.488779300294006,up,0,0,-1,0,0,-1,94136.66,0.0499433483193448
2025-05-05 06:37:00,94135.14,94135.81,94111.56,94111.56,29,1594,0,94116.98184543083,94111.4995506229,94109.36859900055,94116.01062822822,94146.41968092682,94253.21148648231,-13.191502958114143,-22.02033486671865,8.828831908604506,48.481558898042834,43.572857142855355,94113.04199999999,94237.55295738537,93988.5310426146,53.76786967436963,53.09344795885062,down,0,0,1,0,0,-1,94111.56,0.046299155112140694
